"month","day.of.month","year","temp","day.of.year","time"
4,22,"2004",69,113,3400
4,23,"2004",66.6,114,3401
4,24,"2004",67.9,115,3402
4,25,"2004",71.4,116,3403
4,26,"2004",78.6,117,3404
4,27,"2004",78.2,118,3405
4,28,"2004",78.8,119,3406
4,29,"2004",70.2,120,3407
4,30,"2004",70.5,121,3408
5,1,"2004",75.9,122,3409
5,2,"2004",74.9,123,3410
5,3,"2004",71,124,3411
5,4,"2004",71.7,125,3412
5,5,"2004",78.8,126,3413
5,6,"2004",87.5,127,3414
5,7,"2004",81.6,128,3415
5,8,"2004",80.8,129,3416
5,9,"2004",86.6,130,3417
5,10,"2004",86.7,131,3418
5,11,"2004",73.9,132,3419
5,12,"2004",72.2,133,3420
5,13,"2004",79.9,134,3421
5,14,"2004",84.5,135,3422
5,15,"2004",72.6,136,3423
5,16,"2004",72.1,137,3424
5,17,"2004",76.1,138,3425
5,18,"2004",80.2,139,3426
5,19,"2004",79,140,3427
5,20,"2004",72.3,141,3428
5,21,"2004",71.6,142,3429
5,22,"2004",73.6,143,3430
5,23,"2004",73.1,144,3431
5,24,"2004",74.2,145,3432
5,25,"2004",75.6,146,3433
5,26,"2004",76.9,147,3434
5,27,"2004",80.1,148,3435
5,28,"2004",77.6,149,3436
5,29,"2004",83.3,150,3437
5,30,"2004",86.2,151,3438
5,31,"2004",76.6,152,3439
6,1,"2004",74.3,153,3440
6,2,"2004",74.7,154,3441
6,3,"2004",75.3,155,3442
6,4,"2004",76.4,156,3443
6,5,"2004",78,157,3444
6,6,"2004",83.4,158,3445
6,7,"2004",88.3,159,3446
6,8,"2004",80.1,160,3447
6,9,"2004",76.3,161,3448
6,10,"2004",77.1,162,3449
6,11,"2004",79.4,163,3450
6,12,"2004",81.1,164,3451
6,13,"2004",81.9,165,3452
6,14,"2004",81.5,166,3453
6,15,"2004",83.7,167,3454
6,16,"2004",82.9,168,3455
6,17,"2004",83.3,169,3456
6,18,"2004",87,170,3457
6,19,"2004",89.7,171,3458
6,20,"2004",80.7,172,3459
6,21,"2004",80.7,173,3460
6,22,"2004",81.3,174,3461
6,23,"2004",81.8,175,3462
6,24,"2004",81,176,3463
6,25,"2004",80,177,3464
6,26,"2004",81.5,178,3465
6,27,"2004",83.1,179,3466
6,28,"2004",82.4,180,3467
6,29,"2004",82.4,181,3468
6,30,"2004",84.6,182,3469
7,1,"2004",84.4,183,3470
7,2,"2004",80.9,184,3471
7,3,"2004",81.5,185,3472
7,4,"2004",82.6,186,3473
7,5,"2004",85.1,187,3474
7,6,"2004",85.8,188,3475
7,7,"2004",85.2,189,3476
7,8,"2004",83.8,190,3477
7,9,"2004",83.5,191,3478
7,10,"2004",85.1,192,3479
7,11,"2004",85,193,3480
7,12,"2004",86.2,194,3481
7,13,"2004",88.5,195,3482
7,14,"2004",91.9,196,3483
7,15,"2004",86.8,197,3484
7,16,"2004",83.4,198,3485
7,17,"2004",80.7,199,3486
7,18,"2004",80.5,200,3487
7,19,"2004",81.8,201,3488
7,20,"2004",81.1,202,3489
7,21,"2004",81.4,203,3490
7,22,"2004",82.7,204,3491
7,23,"2004",83.2,205,3492
7,24,"2004",83.6,206,3493
7,25,"2004",84.6,207,3494
7,26,"2004",86.9,208,3495
7,27,"2004",87.5,209,3496
7,28,"2004",87.1,210,3497
7,29,"2004",88.4,211,3498
7,30,"2004",88,212,3499
7,31,"2004",84.3,213,3500
8,1,"2004",81.7,214,3501
8,2,"2004",81.4,215,3502
8,3,"2004",82.6,216,3503
8,4,"2004",83,217,3504
8,5,"2004",82.8,218,3505
8,6,"2004",84.6,219,3506
8,7,"2004",84.6,220,3507
8,8,"2004",87.7,221,3508
8,9,"2004",85.9,222,3509
8,10,"2004",83.6,223,3510
8,11,"2004",85.2,224,3511
8,12,"2004",82.8,225,3512
8,13,"2004",83.7,226,3513
8,14,"2004",84.6,227,3514
8,15,"2004",85.4,228,3515
8,16,"2004",87.7,229,3516
8,17,"2004",86.4,230,3517
8,18,"2004",82.3,231,3518
8,19,"2004",80.3,232,3519
8,20,"2004",81.5,233,3520
8,21,"2004",84.6,234,3521
8,22,"2004",85.9,235,3522
8,23,"2004",85,236,3523
8,24,"2004",84,237,3524
8,25,"2004",82.5,238,3525
8,26,"2004",81.2,239,3526
8,27,"2004",82.5,240,3527
8,28,"2004",85.6,241,3528
8,29,"2004",82.4,242,3529
8,30,"2004",79.9,243,3530
8,31,"2004",80.3,244,3531
9,1,"2004",80.5,245,3532
9,2,"2004",82.3,246,3533
9,3,"2004",82,247,3534
9,4,"2004",82.4,248,3535
9,5,"2004",83.5,249,3536
9,6,"2004",83.4,250,3537
9,7,"2004",83.2,251,3538
9,8,"2004",82.1,252,3539
9,9,"2004",79.2,253,3540
9,10,"2004",78.1,254,3541
9,11,"2004",77,255,3542
9,12,"2004",76,256,3543
9,13,"2004",76.7,257,3544
9,14,"2004",76.4,258,3545
9,15,"2004",76.3,259,3546
9,16,"2004",75.8,260,3547
9,17,"2004",77.7,261,3548
9,18,"2004",78.1,262,3549
9,19,"2004",79.5,263,3550
9,20,"2004",81.7,264,3551
9,21,"2004",79.9,265,3552
9,22,"2004",79.2,266,3553
9,23,"2004",79.3,267,3554
9,24,"2004",78.1,268,3555
9,25,"2004",80.8,269,3556
9,26,"2004",83.9,270,3557
9,27,"2004",81.7,271,3558
9,28,"2004",82.5,272,3559
9,29,"2004",83.8,273,3560
9,30,"2004",84,274,3561
10,1,"2004",81.8,275,3562
10,2,"2004",79.6,276,3563
10,3,"2004",77.5,277,3564
10,4,"2004",77.4,278,3565
10,5,"2004",76.6,279,3566
10,6,"2004",76,280,3567
10,7,"2004",75.2,281,3568
10,8,"2004",74.4,282,3569
10,9,"2004",73.7,283,3570
10,10,"2004",73.6,284,3571
10,11,"2004",73.3,285,3572
10,12,"2004",74.2,286,3573
10,13,"2004",74.9,287,3574
10,14,"2004",74.8,288,3575
10,15,"2004",75.4,289,3576
10,16,"2004",76.8,290,3577
10,17,"2004",78,291,3578
10,18,"2004",79.2,292,3579
10,19,"2004",79.8,293,3580
10,20,"2004",77.8,294,3581
10,21,"2004",77.8,295,3582
10,22,"2004",77.7,296,3583
10,23,"2004",77.5,297,3584
10,24,"2004",76.1,298,3585
10,25,"2004",77.2,299,3586
10,26,"2004",77.5,300,3587
10,27,"2004",75.7,301,3588
10,28,"2004",74.5,302,3589
10,29,"2004",74.4,303,3590
10,30,"2004",77.9,304,3591
10,31,"2004",75.3,305,3592
11,1,"2004",74.9,306,3593
11,2,"2004",76.2,307,3594
11,3,"2004",77.2,308,3595
11,4,"2004",76.2,309,3596
11,5,"2004",76.2,310,3597
11,6,"2004",75.8,311,3598
11,7,"2004",73.4,312,3599
11,8,"2004",75.9,313,3600
11,9,"2004",75.9,314,3601
11,10,"2004",75.8,315,3602
11,11,"2004",75.3,316,3603
11,12,"2004",74,317,3604
11,13,"2004",71.8,318,3605
11,14,"2004",71.8,319,3606
11,15,"2004",76.3,320,3607
11,16,"2004",74,321,3608
11,17,"2004",70.1,322,3609
11,18,"2004",66.7,323,3610
11,19,"2004",65.5,324,3611
11,20,"2004",66.2,325,3612
11,21,"2004",67.9,326,3613
11,22,"2004",59.5,327,3614
11,23,"2004",56,328,3615
11,24,"2004",59.1,329,3616
11,25,"2004",62.6,330,3617
11,26,"2004",58.4,331,3618
11,27,"2004",57.1,332,3619
11,28,"2004",58.5,333,3620
11,29,"2004",60.8,334,3621
11,30,"2004",61,335,3622
12,1,"2004",61,336,3623
12,2,"2004",61.5,337,3624
12,3,"2004",61.6,338,3625
12,4,"2004",60.3,339,3626
12,5,"2004",60.9,340,3627
12,6,"2004",62.3,341,3628
12,7,"2004",62.8,342,3629
12,8,"2004",62.6,343,3630
12,9,"2004",59.7,344,3631
12,10,"2004",59.6,345,3632
12,11,"2004",60.8,346,3633
12,12,"2004",60.2,347,3634
12,13,"2004",58.9,348,3635
12,14,"2004",58,349,3636
12,15,"2004",58.8,350,3637
12,16,"2004",56.5,351,3638
12,17,"2004",53.8,352,3639
12,18,"2004",54.3,353,3640
12,19,"2004",59.7,354,3641
12,20,"2004",59.6,355,3642
12,21,"2004",59.5,356,3643
12,22,"2004",58.7,357,3644
12,23,"2004",59.4,358,3645
12,24,"2004",59,359,3646
12,25,"2004",55.9,360,3647
12,26,"2004",57.6,361,3648
12,27,"2004",57.7,362,3649
12,28,"2004",58.2,363,3650
12,29,"2004",61.1,364,3651
12,30,"2004",62.3,365,3652
12,31,"2004",65,366,3653
1,1,"2005",60.9,1,3654
1,2,"2005",60.2,2,3655
1,3,"2005",58.8,3,3656
1,4,"2005",60.1,4,3657
1,5,"2005",56.3,5,3658
1,6,"2005",54.3,6,3659
1,7,"2005",56.4,7,3660
1,8,"2005",57.9,8,3661
1,9,"2005",55.4,9,3662
1,10,"2005",56.9,10,3663
1,11,"2005",58.5,11,3664
1,12,"2005",57.8,12,3665
1,13,"2005",57,13,3666
1,14,"2005",58.8,14,3667
1,15,"2005",58.7,15,3668
1,16,"2005",58.4,16,3669
1,17,"2005",55.2,17,3670
1,18,"2005",51.9,18,3671
1,19,"2005",53,19,3672
1,20,"2005",57.4,20,3673
1,21,"2005",59.6,21,3674
1,22,"2005",56.9,22,3675
1,23,"2005",58.1,23,3676
1,24,"2005",58.4,24,3677
1,25,"2005",60.9,25,3678
1,26,"2005",61.7,26,3679
1,27,"2005",66.5,27,3680
1,28,"2005",69.2,28,3681
1,29,"2005",78.5,29,3682
1,30,"2005",73.9,30,3683
1,31,"2005",61.4,31,3684
2,1,"2005",58.9,32,3685
2,2,"2005",57.2,33,3686
2,3,"2005",58.3,34,3687
2,4,"2005",56.1,35,3688
2,5,"2005",55.7,36,3689
2,6,"2005",54.7,37,3690
2,7,"2005",53.9,38,3691
2,8,"2005",51.5,39,3692
2,9,"2005",51.1,40,3693
2,10,"2005",50.4,41,3694
2,11,"2005",52.1,42,3695
2,12,"2005",51.5,43,3696
2,13,"2005",52.4,44,3697
2,14,"2005",56,45,3698
2,15,"2005",56.7,46,3699
2,16,"2005",67.5,47,3700
2,17,"2005",71.2,48,3701
2,18,"2005",76.8,49,3702
2,19,"2005",69.8,50,3703
2,20,"2005",63.4,51,3704
2,21,"2005",62.9,52,3705
2,22,"2005",62.4,53,3706
2,23,"2005",62.1,54,3707
2,24,"2005",62,55,3708
2,25,"2005",60.8,56,3709
2,26,"2005",62.5,57,3710
2,27,"2005",67.5,58,3711
2,28,"2005",66.9,59,3712
3,1,"2005",74.6,60,3713
3,2,"2005",81.1,61,3714
3,3,"2005",72.5,62,3715
3,4,"2005",61.7,63,3716
3,5,"2005",62.9,64,3717
3,6,"2005",71.3,65,3718
3,7,"2005",70.2,66,3719
3,8,"2005",74.1,67,3720
3,9,"2005",60.7,68,3721
3,10,"2005",58.6,69,3722
3,11,"2005",57.9,70,3723
3,12,"2005",57.1,71,3724
3,13,"2005",56.7,72,3725
3,14,"2005",57.4,73,3726
3,15,"2005",58.8,74,3727
3,16,"2005",60.2,75,3728
3,17,"2005",61.6,76,3729
3,18,"2005",61.7,77,3730
3,19,"2005",63.3,78,3731
3,20,"2005",66,79,3732
3,21,"2005",64.9,80,3733
3,22,"2005",63.2,81,3734
3,23,"2005",62.2,82,3735
3,24,"2005",61.5,83,3736
3,25,"2005",62,84,3737
3,26,"2005",62.3,85,3738
3,27,"2005",63.9,86,3739
3,28,"2005",67.2,87,3740
3,29,"2005",68,88,3741
3,30,"2005",72.8,89,3742
3,31,"2005",74.9,90,3743
4,1,"2005",67.2,91,3744
4,2,"2005",62.3,92,3745
4,3,"2005",59.3,93,3746
4,4,"2005",58.5,94,3747
4,5,"2005",61,95,3748
4,6,"2005",62.4,96,3749
4,7,"2005",70.4,97,3750
4,8,"2005",71.1,98,3751
4,9,"2005",67.6,99,3752
4,10,"2005",71,100,3753
4,11,"2005",76.4,101,3754
4,12,"2005",79,102,3755
4,13,"2005",70.2,103,3756
4,14,"2005",71.6,104,3757
4,15,"2005",66.9,105,3758
4,16,"2005",68.5,106,3759
4,17,"2005",77.3,107,3760
4,18,"2005",82.2,108,3761
4,19,"2005",69.7,109,3762
4,20,"2005",73.5,110,3763
4,21,"2005",77.3,111,3764
4,22,"2005",80,112,3765
4,23,"2005",71.7,113,3766
4,24,"2005",66.5,114,3767
4,25,"2005",66.5,115,3768
4,26,"2005",68.7,116,3769
4,27,"2005",71.5,117,3770
4,28,"2005",74.6,118,3771
4,29,"2005",71.9,119,3772
4,30,"2005",71.8,120,3773
5,1,"2005",69.4,121,3774
5,2,"2005",66.9,122,3775
5,3,"2005",67.1,123,3776
5,4,"2005",70.2,124,3777
5,5,"2005",73.1,125,3778
5,6,"2005",77.5,126,3779
5,7,"2005",83.1,127,3780
5,8,"2005",72.4,128,3781
5,9,"2005",71.1,129,3782
5,10,"2005",70.9,130,3783
5,11,"2005",69.9,131,3784
5,12,"2005",73.7,132,3785
5,13,"2005",79.1,133,3786
5,14,"2005",83.4,134,3787
5,15,"2005",76.8,135,3788
5,16,"2005",75.9,136,3789
5,17,"2005",78.1,137,3790
5,18,"2005",79.9,138,3791
5,19,"2005",82.7,139,3792
5,20,"2005",83.5,140,3793
5,21,"2005",76.9,141,3794
