"school","class","gender","social","raven","id","english","math","year"
"44","1","girl","5",32,"1148",87,31,1
"44","1","girl","5",32,"1148",58,31,2
"44","1","girl","4",28,"1151",73,32,0
"44","1","girl","4",28,"1151",84,26,1
"44","1","girl","4",28,"1151",49,34,2
"44","1","girl","4",34,"1153",85,33,0
"44","1","girl","4",34,"1153",90,37,1
"44","1","girl","4",34,"1153",78,37,2
"44","1","boy","9",29,"1155",72,29,0
"44","1","boy","9",29,"1155",73,24,1
"44","1","boy","9",29,"1155",41,34,2
"44","1","boy","6",16,"1156",15,15,0
"44","1","boy","6",16,"1156",67,9,1
"44","1","boy","6",16,"1156",34,21,2
"44","1","boy","6",18,"1157",8,14,0
"45","1","boy","6",22,"1161",6,14,0
"45","1","boy","6",22,"1161",16,8,1
"45","1","boy","6",22,"1161",6,17,2
"45","1","girl","3",19,"1162",67,24,0
"45","1","girl","3",19,"1162",84,31,1
"45","1","girl","3",19,"1162",44,28,2
"45","1","girl","4",14,"1163",13,11,0
"45","1","girl","4",14,"1163",26,9,1
"45","1","girl","4",14,"1163",11,7,2
"45","1","girl","6",29,"1164",83,36,0
"45","1","girl","6",29,"1164",89,34,1
"45","1","girl","3",22,"1165",68,34,0
"45","1","girl","3",22,"1165",84,31,1
"45","1","girl","3",22,"1165",52,33,2
"45","1","girl","6",11,"1166",15,12,0
"45","1","girl","6",11,"1166",12,8,1
"45","1","girl","6",22,"1167",21,12,0
"45","1","girl","6",22,"1167",30,12,1
"45","1","boy","4",23,"1168",30,20,0
"45","1","boy","4",23,"1168",75,18,1
"45","1","boy","4",23,"1168",18,24,2
"45","1","boy","2",33,"1170",81,39,0
"45","1","boy","2",33,"1170",87,35,1
"45","1","boy","2",33,"1170",82,39,2
"45","1","girl","4",27,"1171",80,31,0
"45","1","girl","4",27,"1171",85,24,1
"45","1","girl","4",27,"1171",63,30,2
"45","1","boy","2",27,"1172",42,26,0
"45","1","boy","2",27,"1172",60,24,1
"45","1","boy","4",29,"1173",18,16,0
"45","1","boy","4",29,"1173",25,20,1
"45","1","boy","9",28,"1174",44,21,0
"45","1","boy","9",28,"1174",51,25,1
"45","1","boy","9",28,"1174",22,30,2
"45","1","boy","4",19,"1175",2,5,0
"45","1","boy","4",19,"1175",2,4,1
"45","1","boy","4",19,"1175",0,16,2
"45","1","girl","7",17,"1176",17,13,0
"45","1","girl","7",17,"1176",39,9,1
"45","1","girl","7",17,"1176",17,9,2
"45","1","boy","3",30,"1177",23,36,0
"45","1","boy","3",30,"1177",47,32,1
"45","1","boy","3",30,"1177",35,36,2
"45","1","girl","3",26,"1178",34,26,0
"46","1","girl","2",30,"1179",74,34,0
"46","1","girl","2",30,"1179",72,35,2
"46","1","girl","4",29,"1180",63,24,0
"46","1","girl","4",29,"1180",80,30,1
"46","1","girl","4",29,"1180",53,34,2
"46","1","boy","9",26,"1181",26,22,0
"46","1","boy","9",26,"1181",55,19,1
"46","1","boy","9",26,"1181",19,30,2
"46","1","boy","4",27,"1182",75,31,0
"46","1","boy","4",27,"1182",81,32,1
"46","1","boy","4",27,"1182",66,33,2
"46","1","boy","9",21,"1183",24,13,0
"46","1","boy","9",21,"1183",41,26,2
"46","1","boy","9",17,"1184",19,21,0
"46","1","boy","9",17,"1184",43,19,1
"46","1","girl","5",29,"1185",68,27,0
"46","1","girl","5",29,"1185",82,29,1
"46","1","girl","5",29,"1185",40,36,2
"46","1","boy","4",35,"1187",77,37,0
"46","1","boy","4",35,"1187",91,38,1
"46","1","boy","4",35,"1187",56,36,2
"46","1","girl","7",32,"1188",81,38,0
"46","1","girl","7",32,"1188",91,38,1
"46","1","girl","9",27,"1189",62,27,0
"46","1","girl","9",27,"1189",72,33,1
"46","1","girl","9",27,"1189",50,36,2
"46","1","boy","4",28,"1190",20,23,0
"46","1","boy","4",28,"1190",45,25,1
"46","1","boy","4",28,"1190",35,32,2
"46","1","girl","4",21,"1191",68,19,0
"46","1","girl","4",21,"1191",82,26,1
"46","1","girl","4",21,"1191",48,29,2
"46","1","boy","9",31,"1192",78,26,0
"46","1","boy","9",31,"1192",83,34,1
"46","1","boy","9",31,"1192",44,34,2
"46","1","girl","3",31,"1193",57,32,0
"46","1","girl","3",31,"1193",76,21,1
"46","1","girl","3",31,"1193",37,35,2
"46","1","girl","4",29,"1196",68,20,0
"46","1","girl","4",29,"1196",86,23,1
"46","1","boy","5",33,"1197",40,27,0
"46","1","boy","5",33,"1197",73,37,1
"46","1","girl","9",30,"1198",89,32,0
"46","1","girl","9",30,"1198",83,30,1
"46","1","girl","9",30,"1198",84,33,2
"46","1","boy","5",32,"1199",24,25,0
"46","1","boy","5",32,"1199",50,29,1
"46","1","boy","5",32,"1199",27,31,2
"46","1","boy","2",36,"1200",79,40,0
"46","1","boy","2",36,"1200",84,37,1
"46","1","boy","2",36,"1200",84,38,2
"47","1","boy","3",31,"1203",87,40,0
"47","1","boy","3",31,"1203",89,39,1
"47","1","boy","3",31,"1203",80,40,2
"47","1","girl","6",28,"1204",59,32,0
"47","1","girl","6",28,"1204",76,33,1
"47","1","girl","6",28,"1204",39,36,2
"47","1","girl","9",21,"1205",45,31,0
"47","1","girl","9",21,"1205",74,19,1
"47","1","girl","9",21,"1205",27,30,2
"47","1","girl","4",35,"1206",38,24,0
"47","1","girl","4",35,"1206",72,30,1
"47","1","girl","4",35,"1206",45,39,2
"47","1","girl","9",20,"1207",35,22,0
"47","1","girl","9",20,"1207",64,19,1
"47","1","girl","4",23,"1208",55,27,0
"47","1","girl","4",23,"1208",79,24,1
"47","1","girl","4",23,"1208",40,38,2
"47","1","girl","9",13,"1210",48,24,0
"47","1","girl","9",13,"1210",76,34,1
"47","1","girl","9",13,"1210",36,34,2
"47","1","girl","4",14,"1211",46,26,0
"47","1","girl","4",14,"1211",63,23,1
"47","1","girl","4",14,"1211",23,28,2
"47","1","girl","8",34,"1212",56,27,0
"47","1","girl","8",34,"1212",66,26,1
"47","1","girl","8",34,"1212",49,33,2
"47","1","girl","9",20,"1213",55,21,0
"47","1","girl","9",20,"1213",74,24,1
"47","1","girl","9",20,"1213",61,27,2
"47","1","boy","6",15,"1214",30,21,0
"47","1","boy","6",15,"1214",82,24,1
"47","1","boy","6",15,"1214",28,36,2
"47","1","boy","4",17,"1215",33,21,0
"47","1","boy","4",17,"1215",57,26,1
"47","1","boy","4",17,"1215",17,22,2
"47","1","boy","4",29,"1216",30,34,0
"47","1","boy","4",29,"1216",37,36,1
"47","1","boy","4",29,"1216",15,31,2
"47","1","girl","4",27,"1217",59,29,0
"47","1","girl","4",27,"1217",71,22,1
"47","1","girl","4",27,"1217",47,30,2
"47","1","boy","4",27,"1218",38,36,0
"47","1","boy","4",27,"1218",72,27,1
"47","1","boy","4",27,"1218",42,32,2
"47","1","boy","4",31,"1219",46,29,0
"47","1","boy","4",31,"1219",84,29,1
"47","1","boy","4",31,"1219",34,32,2
"47","2","girl","4",16,"1220",17,26,0
"47","2","girl","4",16,"1220",32,36,2
"47","2","girl","4",22,"1221",60,29,0
"47","2","girl","4",22,"1221",72,34,1
"47","2","girl","4",22,"1221",51,34,2
"47","2","boy","4",36,"1222",57,31,0
"47","2","boy","4",36,"1222",82,31,1
"47","2","boy","4",36,"1222",37,39,2
"47","2","girl","2",36,"1223",90,35,0
"47","2","girl","2",36,"1223",90,40,1
"47","2","girl","2",36,"1223",88,39,2
"47","2","girl","4",30,"1224",67,33,0
"47","2","girl","4",30,"1224",70,32,1
"47","2","girl","4",30,"1224",36,38,2
"47","2","boy","2",31,"1225",20,26,0
"47","2","boy","2",31,"1225",31,33,2
"47","2","boy","1",25,"1226",70,22,0
"47","2","boy","1",25,"1226",86,30,1
"47","2","boy","1",25,"1226",63,35,2
"47","2","boy","5",33,"1227",31,28,0
"47","2","boy","5",33,"1227",73,30,1
"47","2","boy","5",33,"1227",29,33,2
"47","2","girl","1",35,"1228",56,26,0
"47","2","girl","1",35,"1228",86,32,1
"47","2","girl","1",35,"1228",42,37,2
"47","2","girl","4",23,"1229",12,13,0
"47","2","girl","4",23,"1229",33,22,1
"47","2","girl","4",23,"1229",28,36,2
"47","2","boy","4",28,"1230",55,24,0
"47","2","boy","4",28,"1230",78,31,1
"47","2","boy","4",28,"1230",25,33,2
"47","2","boy","5",25,"1231",23,18,0
"47","2","boy","5",25,"1231",32,16,1
"47","2","boy","5",25,"1231",17,32,2
"47","2","girl","4",30,"1232",56,25,0
"47","2","girl","4",30,"1232",76,30,1
"47","2","girl","4",30,"1232",41,35,2
"47","2","girl","4",31,"1234",13,21,0
"47","2","girl","4",31,"1234",62,23,1
"47","2","girl","4",31,"1234",22,33,2
"47","2","boy","7",29,"1235",26,18,0
"47","2","boy","7",29,"1235",30,33,2
"47","2","boy","4",23,"1236",82,26,0
"47","2","boy","4",23,"1236",87,33,1
"47","2","boy","4",23,"1236",54,32,2
"47","2","girl","4",26,"1237",17,17,0
"47","2","girl","4",26,"1237",35,22,1
"47","2","girl","4",26,"1237",23,22,2
"47","2","girl","9",30,"1238",50,25,0
"47","2","girl","9",30,"1238",75,31,1
"47","2","boy","8",32,"1239",42,24,0
"47","2","boy","8",32,"1239",72,31,1
"47","2","boy","8",32,"1239",44,29,2
"47","2","girl","2",29,"1240",59,23,0
"47","2","girl","9",29,"1242",62,30,0
"48","1","girl","4",29,"1243",78,32,0
"48","1","girl","4",29,"1243",87,30,1
"48","1","girl","4",29,"1243",57,32,2
"48","1","girl","4",24,"1244",40,16,0
"48","1","girl","4",24,"1244",54,29,1
"48","1","girl","4",24,"1244",19,24,2
"48","1","boy","2",26,"1245",64,31,0
"48","1","boy","2",26,"1245",67,32,1
"48","1","boy","2",26,"1245",34,30,2
"48","1","boy","6",25,"1246",48,25,0
"48","1","boy","6",25,"1246",67,15,1
"48","1","boy","6",25,"1246",40,23,2
"48","1","boy","4",26,"1247",29,28,0
"48","1","boy","4",26,"1247",56,29,1
"48","1","boy","4",26,"1247",40,34,2
"48","1","girl","4",23,"1248",57,26,0
"48","1","girl","4",23,"1248",66,24,1
"48","1","girl","4",23,"1248",34,23,2
"48","1","boy","4",30,"1249",58,32,0
"48","1","boy","4",30,"1249",74,34,1
"48","1","boy","4",30,"1249",40,32,2
"48","1","boy","3",25,"1250",83,33,0
"48","1","boy","3",25,"1250",84,35,1
"48","1","boy","7",25,"1251",69,31,0
"48","1","boy","7",25,"1251",78,30,1
"48","1","boy","7",25,"1251",54,35,2
"48","1","girl","4",17,"1252",56,30,0
"48","1","girl","4",17,"1252",77,24,1
"48","1","girl","4",17,"1252",36,34,2
"48","1","boy","6",29,"1253",33,22,0
"48","1","boy","6",29,"1253",60,29,1
"48","1","boy","6",29,"1253",19,33,2
"48","1","boy","2",22,"1254",63,31,0
"48","1","boy","2",22,"1254",70,23,1
"48","1","boy","2",22,"1254",58,31,2
"48","1","girl","6",13,"1255",13,10,0
"48","1","girl","6",13,"1255",29,13,1
"48","1","girl","3",27,"1256",26,21,0
"48","1","girl","3",27,"1256",63,27,1
"48","1","girl","3",27,"1256",9,26,2
"48","1","girl","9",25,"1257",62,29,0
"48","1","girl","9",25,"1257",72,28,1
"48","1","girl","9",25,"1257",39,30,2
"48","1","boy","2",28,"1258",23,25,0
"48","1","boy","2",28,"1258",49,29,1
"48","1","boy","2",28,"1258",19,31,2
"48","1","boy","3",19,"1259",27,13,0
"48","1","boy","3",19,"1259",45,6,1
"48","2","girl","2",25,"1262",76,25,0
"48","2","girl","2",25,"1262",87,23,1
"48","2","girl","2",25,"1262",63,39,2
"48","2","boy","9",27,"1264",66,23,0
"48","2","boy","9",27,"1264",78,26,1
"48","2","boy","9",27,"1264",40,31,2
"48","2","girl","4",21,"1265",62,27,0
"48","2","girl","4",21,"1265",72,23,1
"48","2","girl","4",21,"1265",42,35,2
"48","2","girl","7",18,"1266",26,15,0
"48","2","girl","7",18,"1266",51,15,1
"48","2","girl","7",18,"1266",17,25,2
"48","2","boy","5",25,"1269",76,37,0
"48","2","boy","5",25,"1269",81,31,1
"48","2","boy","5",25,"1269",48,36,2
"48","2","boy","8",6,"1270",21,5,0
"48","2","boy","8",6,"1270",27,5,1
"48","2","boy","8",6,"1270",21,5,2
"48","2","girl","4",17,"1271",55,21,0
"48","2","girl","4",17,"1271",80,14,1
"48","2","girl","4",17,"1271",37,22,2
"48","2","boy","4",26,"1272",27,30,0
"48","2","boy","4",26,"1272",52,17,1
"48","2","boy","4",26,"1272",17,26,2
"48","2","girl","3",15,"1273",35,15,0
"48","2","girl","3",15,"1273",45,13,1
"48","2","girl","3",15,"1273",15,19,2
"48","2","girl","2",15,"1274",83,27,0
"48","2","girl","2",15,"1274",78,25,1
"48","2","girl","2",15,"1274",74,33,2
"48","2","boy","2",29,"1275",78,30,0
"48","2","boy","2",29,"1275",78,31,1
"48","2","boy","2",29,"1275",45,38,2
"48","2","girl","4",23,"1276",67,22,0
"48","2","girl","4",23,"1276",82,28,1
"48","2","girl","4",23,"1276",36,31,2
"48","2","boy","4",33,"1277",78,36,0
"48","2","boy","4",33,"1277",79,33,1
"48","2","boy","4",33,"1277",77,36,2
"48","2","girl","4",23,"1278",38,27,0
"48","2","girl","4",23,"1278",59,23,1
"48","2","girl","4",23,"1278",35,33,2
"48","2","boy","4",20,"1279",31,24,0
"48","2","boy","4",20,"1279",69,10,1
"48","2","boy","4",20,"1279",20,19,2
"48","2","boy","5",14,"1280",3,14,0
"48","2","boy","5",14,"1280",3,9,1
"48","2","boy","5",14,"1280",15,10,2
"48","2","boy","9",25,"1281",24,25,0
"48","2","boy","9",25,"1281",22,21,1
"48","3","boy","7",27,"1282",16,25,0
"48","3","boy","7",27,"1282",20,20,1
"48","3","girl","4",25,"1284",86,40,0
"48","3","girl","4",25,"1284",83,35,1
"48","3","girl","4",25,"1284",64,31,2
"48","3","boy","3",29,"1285",46,28,1
"48","3","boy","3",29,"1285",36,33,2
"48","3","girl","3",31,"1286",69,32,0
"48","3","girl","3",31,"1286",83,29,1
"48","3","girl","3",31,"1286",70,35,2
"48","3","boy","3",35,"1287",79,38,0
"48","3","boy","3",35,"1287",84,36,1
"48","3","boy","3",35,"1287",61,35,2
"48","3","girl","4",29,"1288",81,33,0
"48","3","girl","4",29,"1288",84,31,1
"48","3","girl","4",29,"1288",72,34,2
"48","3","girl","9",36,"1289",89,39,0
"48","3","girl","9",36,"1289",89,38,1
"48","3","girl","9",36,"1289",87,40,2
"48","3","girl","4",27,"1290",38,31,0
"48","3","girl","4",27,"1290",41,35,1
"48","3","girl","4",27,"1290",12,34,2
"48","3","girl","3",25,"1291",58,31,0
"48","3","girl","3",25,"1291",70,22,1
"48","3","girl","3",25,"1291",44,31,2
"48","3","boy","3",26,"1292",71,24,0
"48","3","boy","3",26,"1292",77,32,1
"48","3","boy","3",26,"1292",57,28,2
"48","3","boy","9",31,"1293",21,26,0
"48","3","boy","9",31,"1293",80,32,1
"48","3","boy","9",31,"1293",40,35,2
"48","3","girl","2",28,"1294",78,35,0
"48","3","girl","2",28,"1294",85,39,1
"48","3","girl","9",24,"1295",58,23,0
"48","3","girl","9",24,"1295",76,31,1
"48","3","girl","9",24,"1295",50,33,2
"48","3","girl","4",36,"1296",75,40,0
"48","3","girl","4",36,"1296",88,35,1
"48","3","girl","4",36,"1296",59,36,2
"48","3","girl","2",24,"1297",50,29,0
"48","3","girl","2",24,"1297",69,22,1
"48","3","girl","2",24,"1297",18,22,2
"48","3","boy","4",23,"1298",70,29,0
"48","3","boy","4",23,"1298",74,34,1
"48","3","boy","4",23,"1298",29,31,2
"48","3","girl","3",24,"1299",17,24,0
"48","3","girl","3",24,"1299",38,7,1
"48","3","girl","3",24,"1299",18,15,2
"48","3","girl","2",27,"1301",87,35,0
"48","3","girl","2",27,"1301",84,33,1
"48","3","girl","2",27,"1301",73,35,2
"48","4","girl","9",23,"1302",31,26,0
"48","4","girl","9",23,"1302",49,11,1
"48","4","girl","9",23,"1302",20,20,2
"48","4","boy","9",25,"1303",21,28,0
"48","4","boy","9",25,"1303",19,19,1
"48","4","boy","9",25,"1303",7,28,2
"48","4","boy","4",27,"1304",81,30,0
"48","4","boy","4",27,"1304",89,34,1
"48","4","boy","3",27,"1305",49,32,0
"48","4","boy","3",27,"1305",78,36,1
"48","4","boy","3",27,"1305",46,33,2
"48","4","boy","9",15,"1306",26,20,0
"48","4","boy","9",15,"1306",57,18,1
"48","4","boy","9",15,"1306",21,30,2
"48","4","girl","9",23,"1307",25,30,0
"48","4","girl","9",23,"1307",35,29,1
"48","4","girl","9",23,"1307",17,31,2
"48","4","girl","3",22,"1308",34,33,0
"48","4","girl","3",22,"1308",69,31,1
"48","4","girl","3",22,"1308",23,34,2
"48","4","girl","4",12,"1309",42,11,0
"48","4","girl","4",12,"1309",62,20,1
"48","4","girl","4",12,"1309",28,14,2
"48","4","girl","9",15,"1310",40,18,0
"48","4","girl","9",15,"1310",63,12,1
"48","4","girl","4",34,"1311",70,28,0
"48","4","girl","4",34,"1311",84,31,1
"48","4","girl","4",34,"1311",41,31,2
"48","4","boy","2",29,"1312",88,36,0
"48","4","boy","2",29,"1312",90,40,1
"48","4","boy","2",29,"1312",76,39,2
"48","4","girl","4",23,"1313",30,24,0
"48","4","girl","4",23,"1313",38,22,1
"48","4","girl","4",23,"1313",23,28,2
"48","4","girl","3",21,"1314",71,27,0
"48","4","girl","3",21,"1314",78,34,1
"48","4","girl","3",21,"1314",38,34,2
"48","4","girl","4",27,"1316",52,23,0
"48","4","girl","4",27,"1316",79,26,1
"48","4","girl","4",27,"1316",39,29,2
"48","4","girl","2",31,"1317",65,31,0
"48","4","girl","2",31,"1317",82,33,1
"48","4","girl","2",31,"1317",58,29,2
"48","4","girl","4",27,"1318",26,12,0
"48","4","girl","4",27,"1318",41,19,1
"48","4","girl","4",27,"1318",41,25,2
"48","4","girl","4",25,"1319",59,25,0
"48","4","girl","4",25,"1319",82,25,1
"48","4","girl","4",25,"1319",32,30,2
"48","4","boy","9",27,"1321",65,33,0
"48","4","boy","9",27,"1321",76,33,1
"48","4","boy","9",27,"1321",45,40,2
"48","4","boy","9",16,"1322",13,14,0
"48","4","boy","9",16,"1322",26,6,1
"48","4","boy","4",26,"1323",17,15,0
"48","4","boy","4",26,"1323",56,11,1
"48","4","boy","4",26,"1323",19,16,2
"49","1","boy","5",16,"1327",14,15,0
"49","1","boy","5",16,"1327",8,31,1
"49","1","boy","5",16,"1327",4,21,2
"49","1","boy","5",26,"1328",52,27,0
"49","1","boy","5",26,"1328",40,34,1
"49","1","boy","5",29,"1329",86,31,0
"49","1","boy","5",29,"1329",90,36,1
"49","1","boy","5",29,"1329",72,38,2
"49","1","boy","5",36,"1330",79,30,0
"49","1","boy","5",36,"1330",87,39,1
"49","1","boy","5",36,"1330",59,37,2
"49","1","girl","4",28,"1331",25,24,0
"49","1","girl","4",28,"1331",63,35,1
"49","1","girl","4",28,"1331",40,32,2
"49","1","boy","7",34,"1332",83,35,0
"49","1","boy","7",34,"1332",88,38,1
"49","1","boy","7",34,"1332",47,38,2
"49","1","girl","3",26,"1333",45,28,0
"49","1","girl","3",26,"1333",63,29,1
"49","1","girl","3",26,"1333",31,32,2
"49","1","girl","4",15,"1337",38,29,0
"49","1","girl","4",15,"1337",60,34,1
"49","1","girl","4",15,"1337",27,24,2
"49","1","girl","4",26,"1338",82,26,0
"49","1","girl","4",26,"1338",88,35,1
"49","1","girl","4",26,"1338",60,33,2
"49","1","boy","2",27,"1339",32,28,0
"49","1","boy","2",27,"1339",67,34,1
"49","1","boy","2",27,"1339",46,35,2
"49","1","boy","9",27,"1340",11,22,0
"49","1","boy","9",27,"1340",69,38,1
"49","1","boy","9",27,"1340",8,26,2
"49","2","girl","4",15,"1341",18,8,0
"49","2","girl","4",15,"1341",38,25,1
"49","2","girl","5",17,"1342",21,8,0
"49","2","girl","5",17,"1342",21,18,1
"49","2","girl","5",17,"1342",15,12,2
"49","2","boy","4",32,"1343",31,34,0
"49","2","boy","4",32,"1343",64,38,1
"49","2","boy","4",32,"1343",50,36,2
"49","2","boy","2",26,"1344",36,23,0
"49","2","boy","2",26,"1344",67,26,1
"49","2","boy","2",26,"1344",45,36,2
"49","2","boy","2",29,"1345",85,35,0
"49","2","boy","2",29,"1345",86,36,1
"49","2","boy","2",29,"1345",80,39,2
"49","2","girl","4",25,"1346",44,21,0
"49","2","girl","4",25,"1346",72,26,1
"49","2","girl","4",25,"1346",24,22,2
"49","2","girl","7",20,"1347",58,29,0
"49","2","girl","7",20,"1347",75,26,1
"49","2","girl","7",20,"1347",39,33,2
"49","2","girl","9",16,"1348",22,12,0
"49","2","girl","9",16,"1348",10,16,1
"49","2","girl","9",16,"1348",33,19,2
"49","2","boy","4",29,"1349",25,31,0
"49","2","boy","4",29,"1349",40,34,1
"49","2","boy","4",29,"1349",61,34,2
"49","2","boy","3",32,"1350",79,34,0
"49","2","boy","3",32,"1350",86,29,1
"49","2","girl","4",17,"1351",17,8,0
"49","2","girl","4",17,"1351",53,27,1
"49","2","girl","4",17,"1351",26,20,2
"49","2","boy","2",36,"1352",88,39,0
"49","2","boy","2",36,"1352",90,32,1
"49","2","boy","2",36,"1352",90,38,2
"49","2","boy","2",29,"1353",74,37,0
"49","2","boy","2",29,"1353",80,35,1
"49","2","boy","2",29,"1353",85,39,2
"49","2","boy","2",29,"1355",83,36,0
"49","2","boy","2",29,"1355",84,38,1
"49","2","boy","2",29,"1355",83,38,2
"50","1","boy","9",28,"1357",24,17,0
"50","1","boy","9",28,"1357",19,18,1
"50","1","girl","6",33,"1358",13,13,0
"50","1","girl","6",33,"1358",30,13,1
"50","1","boy","7",27,"1359",61,28,0
"50","1","boy","7",27,"1359",61,30,1
"50","1","boy","7",27,"1359",57,36,2
"50","1","boy","4",32,"1360",53,32,0
"50","1","boy","4",32,"1360",78,37,1
"50","1","boy","4",32,"1360",33,37,2
"50","1","boy","6",33,"1361",22,18,0
"50","1","boy","6",33,"1361",51,25,1
"50","1","boy","6",33,"1361",16,30,2
"50","1","boy","9",21,"1362",7,16,0
"50","1","girl","8",24,"1363",84,32,0
"50","1","girl","8",24,"1363",87,30,1
"50","1","boy","4",16,"1364",5,10,0
"50","1","boy","4",16,"1364",9,7,1
"50","1","girl","7",24,"1365",42,15,0
"50","1","girl","7",24,"1365",59,24,1
"50","1","girl","7",24,"1365",33,29,2
"50","1","boy","4",17,"1366",26,11,0
"50","1","boy","4",17,"1366",35,10,1
"50","1","girl","4",20,"1367",42,18,0
"50","1","girl","4",20,"1367",38,27,1
"50","1","boy","7",25,"1368",32,30,0
"50","1","boy","7",25,"1368",38,30,1
"50","1","girl","9",25,"1369",22,14,0
"50","1","girl","9",25,"1369",21,18,1
"50","1","girl","2",27,"1370",86,22,0
"50","1","girl","2",27,"1370",88,27,1
"50","1","boy","5",26,"1371",61,20,1
"50","1","boy","5",26,"1371",18,28,2
"50","1","girl","2",26,"1372",41,22,0
"50","1","girl","2",26,"1372",29,22,1
"50","1","girl","2",26,"1372",25,25,2
"50","1","boy","8",24,"1373",22,23,1
"50","1","boy","2",34,"1374",70,27,0
"50","1","boy","2",34,"1374",83,35,1
"50","1","boy","2",34,"1374",75,38,2
"50","1","boy","2",27,"1375",71,18,0
"50","1","boy","2",27,"1375",65,33,1
"50","1","boy","5",33,"1376",27,24,0
"50","1","boy","5",33,"1376",34,24,1
"50","1","boy","5",33,"1376",23,28,2
"50","1","boy","2",25,"1377",11,15,0
"50","1","boy","2",25,"1377",29,25,1
"50","1","boy","6",31,"1378",68,29,0
"50","1","boy","6",31,"1378",87,35,1
"50","1","boy","4",20,"1379",40,20,0
"50","1","boy","4",20,"1379",38,20,1
"50","1","girl","3",32,"1380",83,26,0
"50","1","girl","3",32,"1380",89,26,1
"50","1","girl","3",32,"1380",61,36,2
"50","1","boy","5",30,"1381",70,30,0
"50","1","boy","5",30,"1381",81,33,1
"50","1","girl","2",24,"1382",13,19,0
"50","1","girl","2",24,"1382",27,16,1
"50","1","boy","4",15,"1383",13,21,0
"50","1","boy","4",15,"1383",27,19,1
"50","1","girl","4",21,"1384",55,11,0
"50","1","girl","4",21,"1384",54,25,1
"50","1","girl","4",21,"1384",20,36,2
"50","1","boy","6",29,"1385",38,14,0
"50","1","boy","6",29,"1385",5,23,1
"50","1","girl","4",22,"1386",70,20,0
"50","1","girl","4",22,"1386",18,23,2
"50","1","boy","7",26,"1387",31,23,0
"50","1","boy","7",26,"1387",27,18,1
"50","1","boy","2",19,"1388",62,11,0
"50","1","boy","2",19,"1388",70,15,1
"50","1","boy","2",32,"1389",65,23,0
"50","1","boy","2",32,"1389",61,32,1
"50","1","boy","5",14,"1390",18,26,0
"50","1","boy","5",14,"1390",77,29,1
"50","1","boy","5",14,"1390",75,37,2
"50","1","girl","2",19,"1391",31,19,0
"50","1","girl","2",19,"1391",38,25,1
"50","1","girl","5",29,"1392",70,28,1
"50","1","girl","4",20,"1393",25,22,0
"50","1","girl","4",20,"1393",26,15,1
"50","1","boy","5",26,"1394",79,31,0
"50","1","boy","5",26,"1394",82,27,1
"50","1","boy","7",24,"1395",21,23,0
"50","1","boy","7",24,"1395",37,26,1
"50","1","boy","9",30,"1396",36,26,0
"50","1","boy","9",30,"1396",18,10,1
"50","1","boy","2",34,"1397",89,35,0
"50","1","boy","2",34,"1397",89,37,1
"50","1","boy","2",34,"1397",82,39,2
"50","1","boy","4",26,"1398",21,27,0
"50","1","boy","4",26,"1398",48,24,1
"50","1","boy","4",27,"1399",70,34,0
"50","1","boy","4",27,"1399",76,32,1
"50","1","boy","4",27,"1399",28,37,2
"50","1","boy","6",21,"1400",19,16,0
"50","1","boy","6",21,"1400",30,19,1
"50","1","girl","4",18,"1401",25,20,0
"50","1","girl","4",18,"1401",26,16,1
"50","1","girl","6",21,"1402",40,15,0
"50","1","girl","6",21,"1402",42,15,1
